article_frequency,transcript_frequency,emotion_differences,average_difference
"{'fear': 0.08433734939759036, 'anger': 0.060240963855421686, 'trust': 0.14457831325301204, 'surprise': 0.060240963855421686, 'positive': 0.2289156626506024, 'negative': 0.060240963855421686, 'sadness': 0.024096385542168676, 'disgust': 0.012048192771084338, 'joy': 0.13253012048192772, 'anticipation': 0.1927710843373494}","{'fear': 0.06372934697088907, 'anger': 0.05271439811172305, 'trust': 0.14083398898505115, 'surprise': 0.07867820613690008, 'positive': 0.22423288749016523, 'negative': 0.08969315499606609, 'sadness': 0.040912667191188044, 'disgust': 0.022816679779701022, 'joy': 0.12195121951219512, 'anticipation': 0.16443745082612116}","{'positive': 0.004682775160437164, 'negative': 0.0294521911406444, 'anticipation': 0.02833363351122825, 'joy': 0.010578900969732602, 'fear': 0.020608002426701286, 'trust': 0.003744324267960897, 'sadness': 0.01681628164901937, 'disgust': 0.010768487008616684, 'surprise': 0.01843724228147839, 'anger': 0.007526565743698636}",0.015094840415951768
"{'fear': 0.0970873786407767, 'anger': 0.10679611650485436, 'trust': 0.07766990291262135, 'surprise': 0.05825242718446602, 'positive': 0.18446601941747573, 'negative': 0.1262135922330097, 'sadness': 0.07766990291262135, 'disgust': 0.05825242718446602, 'joy': 0.06796116504854369, 'anticipation': 0.14563106796116504}","{'fear': 0.06434599156118144, 'anger': 0.07805907172995781, 'trust': 0.1350210970464135, 'surprise': 0.06118143459915612, 'positive': 0.23734177215189872, 'negative': 0.0970464135021097, 'sadness': 0.05485232067510549, 'disgust': 0.02531645569620253, 'joy': 0.09071729957805907, 'anticipation': 0.15611814345991562}","{'positive': 0.05287575273442299, 'negative': 0.02916717873090001, 'anticipation': 0.010487075498750581, 'joy': 0.022756134529515387, 'fear': 0.03274138707959526, 'trust': 0.05735119413379214, 'sadness': 0.022817582237515864, 'disgust': 0.032935971488263494, 'surprise': 0.002929007414690099, 'anger': 0.028737044774896553}",0.029279832862234234
"{'fear': 0.06349206349206349, 'anger': 0.047619047619047616, 'trust': 0.1349206349206349, 'surprise': 0.047619047619047616, 'positive': 0.2698412698412698, 'negative': 0.10317460317460317, 'sadness': 0.05555555555555555, 'disgust': 0.015873015873015872, 'joy': 0.09523809523809523, 'anticipation': 0.16666666666666666}","{'fear': 0.07017543859649122, 'anger': 0.043859649122807015, 'trust': 0.15570175438596492, 'surprise': 0.07017543859649122, 'positive': 0.2741228070175439, 'negative': 0.05701754385964912, 'sadness': 0.02850877192982456, 'disgust': 0.013157894736842105, 'joy': 0.1118421052631579, 'anticipation': 0.17543859649122806}","{'positive': 0.004281537176274053, 'negative': 0.04615705931495405, 'anticipation': 0.008771929824561403, 'joy': 0.016604010025062663, 'fear': 0.006683375104427736, 'trust': 0.02078111946533001, 'sadness': 0.027046783625730993, 'disgust': 0.0027151211361737676, 'surprise': 0.022556390977443608, 'anger': 0.0037593984962406013}",0.01593567251461989
"{'fear': 0.06976744186046512, 'anger': 0.05426356589147287, 'trust': 0.17054263565891473, 'surprise': 0.046511627906976744, 'positive': 0.18604651162790697, 'negative': 0.20155038759689922, 'sadness': 0.06976744186046512, 'disgust': 0.023255813953488372, 'joy': 0.09302325581395349, 'anticipation': 0.08527131782945736}","{'fear': 0.04238052299368801, 'anger': 0.02164111812443643, 'trust': 0.1776375112714157, 'surprise': 0.04959422903516682, 'positive': 0.3327321911632101, 'negative': 0.060414788097385035, 'sadness': 0.03606853020739405, 'disgust': 0.008115419296663661, 'joy': 0.10009017132551848, 'anticipation': 0.17132551848512173}","{'positive': 0.14668567953530315, 'negative': 0.14113559949951418, 'anticipation': 0.08605420065566437, 'joy': 0.007066915511564992, 'fear': 0.027386918866777105, 'trust': 0.007094875612500967, 'sadness': 0.03369891165307107, 'disgust': 0.01514039465682471, 'surprise': 0.003082601128190074, 'anger': 0.03262244776703643}",0.049996854488644715
"{'fear': 0.08080808080808081, 'anger': 0.08080808080808081, 'trust': 0.13131313131313133, 'surprise': 0.04040404040404041, 'positive': 0.2222222222222222, 'negative': 0.09090909090909091, 'sadness': 0.08080808080808081, 'disgust': 0.04040404040404041, 'joy': 0.09090909090909091, 'anticipation': 0.1414141414141414}","{'fear': 0.04986149584487535, 'anger': 0.04986149584487535, 'trust': 0.20221606648199447, 'surprise': 0.055401662049861494, 'positive': 0.2631578947368421, 'negative': 0.06371191135734072, 'sadness': 0.05263157894736842, 'disgust': 0.019390581717451522, 'joy': 0.08587257617728532, 'anticipation': 0.15789473684210525}","{'positive': 0.04093567251461988, 'negative': 0.02719717955175019, 'anticipation': 0.016480595427963846, 'joy': 0.005036514731805594, 'fear': 0.030946584963205466, 'trust': 0.07090293516886315, 'sadness': 0.028176501860712397, 'disgust': 0.021013458686588885, 'surprise': 0.014997621645821087, 'anger': 0.030946584963205466}",0.028663364951453597
"{'fear': 0.008842443729903537, 'anger': 0.06270096463022508, 'trust': 0.32395498392282956, 'surprise': 0.01527331189710611, 'positive': 0.2652733118971061, 'negative': 0.08279742765273312, 'sadness': 0.011254019292604502, 'disgust': 0.06028938906752412, 'joy': 0.05787781350482315, 'anticipation': 0.11173633440514469}","{'fear': 0.021929824561403508, 'anger': 0.010964912280701754, 'trust': 0.17324561403508773, 'surprise': 0.05921052631578947, 'positive': 0.3530701754385965, 'negative': 0.041666666666666664, 'sadness': 0.013157894736842105, 'disgust': 0.0043859649122807015, 'joy': 0.125, 'anticipation': 0.19736842105263158}","{'positive': 0.08779686354149036, 'negative': 0.04113076098606646, 'anticipation': 0.0856320866474869, 'joy': 0.06712218649517684, 'fear': 0.01308738083149997, 'trust': 0.15070936988774183, 'sadness': 0.0019038754442376026, 'disgust': 0.055903424155243416, 'surprise': 0.04393721441868336, 'anger': 0.051736052349523325}",0.05989592147571501
"{'fear': 0.1032258064516129, 'anger': 0.10967741935483871, 'trust': 0.07741935483870968, 'surprise': 0.05806451612903226, 'positive': 0.24516129032258063, 'negative': 0.09032258064516129, 'sadness': 0.04516129032258064, 'disgust': 0.025806451612903226, 'joy': 0.10967741935483871, 'anticipation': 0.13548387096774195}","{'fear': 0.05458089668615984, 'anger': 0.06432748538011696, 'trust': 0.15789473684210525, 'surprise': 0.07017543859649122, 'positive': 0.24171539961013644, 'negative': 0.0935672514619883, 'sadness': 0.04093567251461988, 'disgust': 0.017543859649122806, 'joy': 0.0935672514619883, 'anticipation': 0.16569200779727095}","{'positive': 0.003445890712444194, 'negative': 0.003244670816827014, 'anticipation': 0.030208136829528998, 'joy': 0.016110167892850413, 'fear': 0.04864490976545306, 'trust': 0.08047538200339557, 'sadness': 0.004225617807960762, 'disgust': 0.00826259196378042, 'surprise': 0.012110922467458964, 'anger': 0.04534993397472176}",0.025207822423442116
"{'fear': 0.06060606060606061, 'anger': 0.030303030303030304, 'trust': 0.15151515151515152, 'surprise': 0.030303030303030304, 'positive': 0.22727272727272727, 'negative': 0.12121212121212122, 'sadness': 0.06060606060606061, 'disgust': 0.015151515151515152, 'joy': 0.13636363636363635, 'anticipation': 0.16666666666666666}","{'fear': 0.06053268765133172, 'anger': 0.04600484261501211, 'trust': 0.26150121065375304, 'surprise': 0.04116222760290557, 'positive': 0.27602905569007263, 'negative': 0.06053268765133172, 'sadness': 0.03389830508474576, 'disgust': 0.021791767554479417, 'joy': 0.0774818401937046, 'anticipation': 0.12106537530266344}","{'positive': 0.04875632841734537, 'negative': 0.060679433560789496, 'anticipation': 0.04560129136400322, 'joy': 0.05888179616993175, 'fear': 7.337295472888833e-05, 'trust': 0.10998605913860152, 'sadness': 0.026707755521314845, 'disgust': 0.006640252402964265, 'surprise': 0.010859197299875264, 'anger': 0.015701812311981804}",0.03838872991415364
"{'fear': 0.05747126436781609, 'anger': 0.05747126436781609, 'trust': 0.1839080459770115, 'surprise': 0.06896551724137931, 'positive': 0.25287356321839083, 'negative': 0.10344827586206896, 'sadness': 0.04597701149425287, 'disgust': 0.04597701149425287, 'joy': 0.08045977011494253, 'anticipation': 0.10344827586206896}","{'fear': 0.06693877551020408, 'anger': 0.06448979591836734, 'trust': 0.15183673469387754, 'surprise': 0.06285714285714286, 'positive': 0.27755102040816326, 'negative': 0.062040816326530614, 'sadness': 0.031020408163265307, 'disgust': 0.027755102040816326, 'joy': 0.11591836734693878, 'anticipation': 0.13959183673469389}","{'positive': 0.024677457189772434, 'negative': 0.04140745953553835, 'anticipation': 0.03614356087262492, 'joy': 0.03545859723199625, 'fear': 0.009467511142387988, 'trust': 0.03207131128313395, 'sadness': 0.014956603330987566, 'disgust': 0.018221909453436547, 'surprise': 0.006108374384236448, 'anger': 0.007018531550551252}",0.02255313159746657
"{'fear': 0.11320754716981132, 'anger': 0.1169811320754717, 'trust': 0.10943396226415095, 'surprise': 0.018867924528301886, 'positive': 0.1509433962264151, 'negative': 0.19245283018867926, 'sadness': 0.10943396226415095, 'disgust': 0.052830188679245285, 'joy': 0.03018867924528302, 'anticipation': 0.10566037735849057}","{'fear': 0.05583756345177665, 'anger': 0.06091370558375635, 'trust': 0.14720812182741116, 'surprise': 0.04568527918781726, 'positive': 0.2436548223350254, 'negative': 0.07614213197969544, 'sadness': 0.03553299492385787, 'disgust': 0.025380710659898477, 'joy': 0.13705583756345177, 'anticipation': 0.17258883248730963}","{'positive': 0.0927114261086103, 'negative': 0.11631069820898382, 'anticipation': 0.06692845512881906, 'joy': 0.10686715831816876, 'fear': 0.05736998371803467, 'trust': 0.03777415956326022, 'sadness': 0.07390096734029308, 'disgust': 0.027449478019346808, 'surprise': 0.02681735465951537, 'anger': 0.05606742649171535}",0.06621971075567476
"{'fear': 0.07272727272727272, 'anger': 0.08181818181818182, 'trust': 0.11818181818181818, 'surprise': 0.07272727272727272, 'positive': 0.21818181818181817, 'negative': 0.10909090909090909, 'sadness': 0.05454545454545454, 'disgust': 0.02727272727272727, 'joy': 0.1, 'anticipation': 0.14545454545454545}","{'fear': 0.066543438077634, 'anger': 0.06099815157116451, 'trust': 0.13123844731977818, 'surprise': 0.09242144177449169, 'positive': 0.22181146025878004, 'negative': 0.08502772643253234, 'sadness': 0.036968576709796676, 'disgust': 0.0166358595194085, 'joy': 0.12014787430683918, 'anticipation': 0.16820702402957485}","{'positive': 0.00362964207696187, 'negative': 0.024063182658376744, 'anticipation': 0.022752478575029406, 'joy': 0.020147874306839175, 'fear': 0.006183834649638717, 'trust': 0.013056629137960005, 'sadness': 0.017576877835657867, 'disgust': 0.01063686775331877, 'surprise': 0.019694169047218962, 'anger': 0.020820030247017306}",0.015856158628801884
"{'fear': 0.05161290322580645, 'anger': 0.03870967741935484, 'trust': 0.14838709677419354, 'surprise': 0.05161290322580645, 'positive': 0.2838709677419355, 'negative': 0.07096774193548387, 'sadness': 0.03225806451612903, 'disgust': 0.025806451612903226, 'joy': 0.10967741935483871, 'anticipation': 0.1870967741935484}","{'fear': 0.060431654676258995, 'anger': 0.04316546762589928, 'trust': 0.16258992805755396, 'surprise': 0.058992805755395686, 'positive': 0.26187050359712233, 'negative': 0.06474820143884892, 'sadness': 0.033093525179856115, 'disgust': 0.02014388489208633, 'joy': 0.1237410071942446, 'anticipation': 0.1712230215827338}","{'positive': 0.02200046414481316, 'negative': 0.006219540496634951, 'anticipation': 0.015873752610814584, 'joy': 0.014063587839405894, 'fear': 0.008818751450452543, 'trust': 0.014202831283360418, 'sadness': 0.0008354606637270834, 'disgust': 0.005662566720816897, 'surprise': 0.007379902529589234, 'anger': 0.004455790206544442}",0.009951264794615921
"{'fear': 0.08163265306122448, 'anger': 0.08163265306122448, 'trust': 0.1836734693877551, 'surprise': 0.01020408163265306, 'positive': 0.1836734693877551, 'negative': 0.11224489795918367, 'sadness': 0.11224489795918367, 'disgust': 0.05102040816326531, 'joy': 0.10204081632653061, 'anticipation': 0.08163265306122448}","{'fear': 0.07307692307692308, 'anger': 0.05961538461538462, 'trust': 0.15384615384615385, 'surprise': 0.04807692307692308, 'positive': 0.2519230769230769, 'negative': 0.0673076923076923, 'sadness': 0.04038461538461539, 'disgust': 0.026923076923076925, 'joy': 0.12115384615384615, 'anticipation': 0.1576923076923077}","{'positive': 0.0682496075353218, 'negative': 0.04493720565149137, 'anticipation': 0.0760596546310832, 'joy': 0.01911302982731554, 'fear': 0.008555729984301402, 'trust': 0.029827315541601257, 'sadness': 0.07186028257456828, 'disgust': 0.024097331240188383, 'surprise': 0.03787284144427002, 'anger': 0.022017268445839865}",0.04025902668759811
"{'fear': 0.072992700729927, 'anger': 0.08029197080291971, 'trust': 0.15328467153284672, 'surprise': 0.014598540145985401, 'positive': 0.20437956204379562, 'negative': 0.12408759124087591, 'sadness': 0.10218978102189781, 'disgust': 0.06569343065693431, 'joy': 0.072992700729927, 'anticipation': 0.10948905109489052}","{'fear': 0.0291005291005291, 'anger': 0.03968253968253968, 'trust': 0.19047619047619047, 'surprise': 0.05555555555555555, 'positive': 0.2751322751322751, 'negative': 0.06613756613756613, 'sadness': 0.042328042328042326, 'disgust': 0.0291005291005291, 'joy': 0.12962962962962962, 'anticipation': 0.14285714285714285}","{'positive': 0.0707527130884795, 'negative': 0.05795002510330978, 'anticipation': 0.03336809176225233, 'joy': 0.05663692889970262, 'fear': 0.0438921716293979, 'trust': 0.03719151894334374, 'sadness': 0.059861738693855485, 'disgust': 0.03659290155640521, 'surprise': 0.040957015409570155, 'anger': 0.04060943112038003}",0.047781253620669664
"{'fear': 0.06017191977077364, 'anger': 0.054441260744985676, 'trust': 0.1318051575931232, 'surprise': 0.06017191977077364, 'positive': 0.29512893982808025, 'negative': 0.08882521489971347, 'sadness': 0.02865329512893983, 'disgust': 0.02005730659025788, 'joy': 0.09742120343839542, 'anticipation': 0.16332378223495703}","{'fear': 0.06049382716049383, 'anger': 0.05555555555555555, 'trust': 0.15308641975308643, 'surprise': 0.07654320987654321, 'positive': 0.24320987654320989, 'negative': 0.08888888888888889, 'sadness': 0.03580246913580247, 'disgust': 0.019753086419753086, 'joy': 0.11481481481481481, 'anticipation': 0.15185185185185185}","{'positive': 0.051919063284870365, 'negative': 6.367398917542233e-05, 'anticipation': 0.011471930383105178, 'joy': 0.0173936113764194, 'fear': 0.0003219073897201899, 'trust': 0.021281262159963232, 'sadness': 0.00714917400686264, 'disgust': 0.0003042201705047952, 'surprise': 0.016371290105769577, 'anger': 0.001114294810569877}",0.012739042767696069
"{'fear': 0.0273972602739726, 'anger': 0.0273972602739726, 'trust': 0.14383561643835616, 'surprise': 0.0273972602739726, 'positive': 0.3561643835616438, 'negative': 0.04794520547945205, 'sadness': 0.00684931506849315, 'disgust': 0.02054794520547945, 'joy': 0.1506849315068493, 'anticipation': 0.1917808219178082}","{'fear': 0.03274215552523874, 'anger': 0.030013642564802184, 'trust': 0.18144611186903137, 'surprise': 0.047748976807639835, 'positive': 0.32060027285129605, 'negative': 0.04911323328785812, 'sadness': 0.021828103683492497, 'disgust': 0.019099590723055934, 'joy': 0.13915416098226466, 'anticipation': 0.1582537517053206}","{'positive': 0.03556411071034776, 'negative': 0.0011680278084060663, 'anticipation': 0.0335270702124876, 'joy': 0.01153077052458465, 'fear': 0.005344895251266142, 'trust': 0.03761049543067521, 'sadness': 0.014978788614999346, 'disgust': 0.0014483544824235167, 'surprise': 0.020351716533667234, 'anger': 0.002616382290829583}",0.016414061185968713
"{'fear': 0.02976190476190476, 'anger': 0.023809523809523808, 'trust': 0.2916666666666667, 'surprise': 0.05357142857142857, 'positive': 0.25, 'negative': 0.041666666666666664, 'sadness': 0.023809523809523808, 'disgust': 0.005952380952380952, 'joy': 0.13690476190476192, 'anticipation': 0.14285714285714285}","{'fear': 0.04390243902439024, 'anger': 0.05365853658536585, 'trust': 0.16585365853658537, 'surprise': 0.06910569105691057, 'positive': 0.2845528455284553, 'negative': 0.06910569105691057, 'sadness': 0.036585365853658534, 'disgust': 0.023577235772357725, 'joy': 0.11219512195121951, 'anticipation': 0.14146341463414633}","{'positive': 0.03455284552845528, 'negative': 0.027439024390243906, 'anticipation': 0.0013937282229965209, 'joy': 0.024709639953542403, 'fear': 0.014140534262485481, 'trust': 0.1258130081300813, 'sadness': 0.012775842044134726, 'disgust': 0.017624854819976773, 'surprise': 0.015534262485482002, 'anger': 0.029849012775842045}",0.030383275261324044
"{'fear': 0.06997084548104957, 'anger': 0.061224489795918366, 'trust': 0.16326530612244897, 'surprise': 0.05830903790087463, 'positive': 0.2536443148688047, 'negative': 0.08746355685131195, 'sadness': 0.061224489795918366, 'disgust': 0.011661807580174927, 'joy': 0.0728862973760933, 'anticipation': 0.16034985422740525}","{'fear': 0.0525164113785558, 'anger': 0.05032822757111598, 'trust': 0.16958424507658643, 'surprise': 0.0525164113785558, 'positive': 0.2910284463894967, 'negative': 0.06673960612691467, 'sadness': 0.03282275711159737, 'disgust': 0.024070021881838075, 'joy': 0.09190371991247265, 'anticipation': 0.16849015317286653}","{'positive': 0.03738413152069203, 'negative': 0.020723950724397283, 'anticipation': 0.008140298945461283, 'joy': 0.01901742253637935, 'fear': 0.017454434102493768, 'trust': 0.00631893895413746, 'sadness': 0.028401732684320995, 'disgust': 0.012408214301663148, 'surprise': 0.005792626522318836, 'anger': 0.010896262224802389}",0.016653801251666656
"{'fear': 0.0738255033557047, 'anger': 0.040268456375838924, 'trust': 0.15436241610738255, 'surprise': 0.06711409395973154, 'positive': 0.26174496644295303, 'negative': 0.10067114093959731, 'sadness': 0.06040268456375839, 'disgust': 0.026845637583892617, 'joy': 0.08053691275167785, 'anticipation': 0.1342281879194631}","{'fear': 0.06310679611650485, 'anger': 0.06796116504854369, 'trust': 0.17475728155339806, 'surprise': 0.07281553398058252, 'positive': 0.22815533980582525, 'negative': 0.07281553398058252, 'sadness': 0.03398058252427184, 'disgust': 0.024271844660194174, 'joy': 0.13106796116504854, 'anticipation': 0.13106796116504854}","{'positive': 0.03358962663712778, 'negative': 0.02785560695901479, 'anticipation': 0.003160226754414547, 'joy': 0.050531048413370694, 'fear': 0.010718707239199848, 'trust': 0.020394865446015514, 'sadness': 0.02642210203948655, 'disgust': 0.0025737929236984425, 'surprise': 0.005701440020850976, 'anger': 0.027692708672704763}",0.02086401251058839
"{'fear': 0.0196078431372549, 'anger': 0.0392156862745098, 'trust': 0.23529411764705882, 'surprise': 0.0, 'positive': 0.2549019607843137, 'negative': 0.0784313725490196, 'sadness': 0.058823529411764705, 'disgust': 0.0196078431372549, 'joy': 0.11764705882352941, 'anticipation': 0.17647058823529413}","{'fear': 0.042682926829268296, 'anger': 0.051829268292682924, 'trust': 0.18292682926829268, 'surprise': 0.051829268292682924, 'positive': 0.24695121951219512, 'negative': 0.07926829268292683, 'sadness': 0.03353658536585366, 'disgust': 0.03048780487804878, 'joy': 0.1402439024390244, 'anticipation': 0.1402439024390244}","{'positive': 0.007950741272118589, 'negative': 0.0008369201339072235, 'anticipation': 0.036226685796269725, 'joy': 0.022596843615494994, 'fear': 0.023075083692013394, 'trust': 0.05236728837876614, 'sadness': 0.025286944045911044, 'disgust': 0.010879961740793878, 'surprise': 0.051829268292682924, 'anger': 0.012613582018173121}",0.0243663318986131
"{'fear': 0.08695652173913043, 'anger': 0.08695652173913043, 'trust': 0.18840579710144928, 'surprise': 0.050724637681159424, 'positive': 0.1956521739130435, 'negative': 0.10869565217391304, 'sadness': 0.07246376811594203, 'disgust': 0.014492753623188406, 'joy': 0.07246376811594203, 'anticipation': 0.12318840579710146}","{'fear': 0.09006928406466513, 'anger': 0.08314087759815242, 'trust': 0.19630484988452657, 'surprise': 0.04387990762124711, 'positive': 0.21016166281755197, 'negative': 0.11547344110854503, 'sadness': 0.08314087759815242, 'disgust': 0.013856812933025405, 'joy': 0.06235565819861432, 'anticipation': 0.10161662817551963}","{'positive': 0.014509488904508483, 'negative': 0.00677778893463199, 'anticipation': 0.021571777621581828, 'joy': 0.01010810991732771, 'fear': 0.0031127623255347014, 'trust': 0.007899052783077287, 'sadness': 0.010677109482210387, 'disgust': 0.0006359406901630012, 'surprise': 0.0068447300599123115, 'anger': 0.003815644140978014}",0.008595240485992573
"{'fear': 0.061224489795918366, 'anger': 0.061224489795918366, 'trust': 0.10204081632653061, 'surprise': 0.04081632653061224, 'positive': 0.1836734693877551, 'negative': 0.1326530612244898, 'sadness': 0.07142857142857142, 'disgust': 0.02040816326530612, 'joy': 0.11224489795918367, 'anticipation': 0.21428571428571427}","{'fear': 0.04330708661417323, 'anger': 0.03346456692913386, 'trust': 0.1702755905511811, 'surprise': 0.06594488188976377, 'positive': 0.26476377952755903, 'negative': 0.07775590551181102, 'sadness': 0.03937007874015748, 'disgust': 0.017716535433070866, 'joy': 0.1309055118110236, 'anticipation': 0.15649606299212598}","{'positive': 0.08109031013980392, 'negative': 0.05489715571267878, 'anticipation': 0.05778965129358829, 'joy': 0.01866061385183994, 'fear': 0.017917403181745138, 'trust': 0.06823477422465049, 'sadness': 0.032058492688413945, 'disgust': 0.002691627832235255, 'surprise': 0.025128555359151532, 'anger': 0.027759922866784505}",0.03862285071508918
"{'fear': 0.05, 'anger': 0.025, 'trust': 0.25833333333333336, 'surprise': 0.05, 'positive': 0.25833333333333336, 'negative': 0.08333333333333333, 'sadness': 0.05, 'disgust': 0.03333333333333333, 'joy': 0.06666666666666667, 'anticipation': 0.125}","{'fear': 0.05934718100890208, 'anger': 0.05637982195845697, 'trust': 0.14836795252225518, 'surprise': 0.050445103857566766, 'positive': 0.21364985163204747, 'negative': 0.10979228486646884, 'sadness': 0.06528189910979229, 'disgust': 0.032640949554896145, 'joy': 0.0712166172106825, 'anticipation': 0.19287833827893175}","{'positive': 0.04468348170128589, 'negative': 0.026458951533135516, 'anticipation': 0.06787833827893175, 'joy': 0.0045499505440158294, 'fear': 0.009347181008902077, 'trust': 0.10996538081107818, 'sadness': 0.015281899109792288, 'disgust': 0.0006923837784371875, 'surprise': 0.0004451038575667629, 'anger': 0.03137982195845697}",0.031068249258160242
"{'fear': 0.11538461538461539, 'anger': 0.1346153846153846, 'trust': 0.10576923076923077, 'surprise': 0.0673076923076923, 'positive': 0.11538461538461539, 'negative': 0.19230769230769232, 'sadness': 0.09615384615384616, 'disgust': 0.057692307692307696, 'joy': 0.04807692307692308, 'anticipation': 0.0673076923076923}","{'fear': 0.03859649122807018, 'anger': 0.03333333333333333, 'trust': 0.1631578947368421, 'surprise': 0.1, 'positive': 0.26842105263157895, 'negative': 0.05964912280701754, 'sadness': 0.021052631578947368, 'disgust': 0.009649122807017544, 'joy': 0.1412280701754386, 'anticipation': 0.1649122807017544}","{'positive': 0.15303643724696356, 'negative': 0.13265856950067478, 'anticipation': 0.0976045883940621, 'joy': 0.09315114709851552, 'fear': 0.0767881241565452, 'trust': 0.057388663967611345, 'sadness': 0.0751012145748988, 'disgust': 0.04804318488529015, 'surprise': 0.0326923076923077, 'anger': 0.10128205128205128}",0.08677462887989204
"{'fear': 0.1206896551724138, 'anger': 0.11206896551724138, 'trust': 0.12931034482758622, 'surprise': 0.034482758620689655, 'positive': 0.1896551724137931, 'negative': 0.1206896551724138, 'sadness': 0.07758620689655173, 'disgust': 0.02586206896551724, 'joy': 0.07758620689655173, 'anticipation': 0.11206896551724138}","{'fear': 0.04640371229698376, 'anger': 0.04176334106728538, 'trust': 0.16357308584686775, 'surprise': 0.05568445475638051, 'positive': 0.27842227378190254, 'negative': 0.06844547563805105, 'sadness': 0.03596287703016241, 'disgust': 0.01740139211136891, 'joy': 0.11716937354988399, 'anticipation': 0.1751740139211137}","{'positive': 0.08876710136810945, 'negative': 0.05224417953436275, 'anticipation': 0.06310504840387232, 'joy': 0.039583166653332266, 'fear': 0.07428594287543004, 'trust': 0.034262741019281534, 'sadness': 0.041623329866389315, 'disgust': 0.008460676854148332, 'surprise': 0.021201696135690853, 'anger': 0.070305624449956}",0.04938395071605729
"{'fear': 0.054285714285714284, 'anger': 0.06, 'trust': 0.16857142857142857, 'surprise': 0.045714285714285714, 'positive': 0.24, 'negative': 0.09142857142857143, 'sadness': 0.02857142857142857, 'disgust': 0.02857142857142857, 'joy': 0.12, 'anticipation': 0.16285714285714287}","{'fear': 0.05701754385964912, 'anger': 0.04093567251461988, 'trust': 0.17690058479532164, 'surprise': 0.06578947368421052, 'positive': 0.27046783625730997, 'negative': 0.05555555555555555, 'sadness': 0.027777777777777776, 'disgust': 0.013157894736842105, 'joy': 0.13157894736842105, 'anticipation': 0.1608187134502924}","{'positive': 0.030467836257309977, 'negative': 0.035873015873015876, 'anticipation': 0.0020384294068504782, 'joy': 0.01157894736842105, 'fear': 0.0027318295739348353, 'trust': 0.008329156223893075, 'sadness': 0.0007936507936507943, 'disgust': 0.015413533834586466, 'surprise': 0.02007518796992481, 'anger': 0.019064327485380117}",0.014636591478696748
"{'fear': 0.11594202898550725, 'anger': 0.10144927536231885, 'trust': 0.15942028985507245, 'surprise': 0.028985507246376812, 'positive': 0.11594202898550725, 'negative': 0.2028985507246377, 'sadness': 0.10144927536231885, 'disgust': 0.07246376811594203, 'joy': 0.043478260869565216, 'anticipation': 0.057971014492753624}","{'fear': 0.07563025210084033, 'anger': 0.0700280112044818, 'trust': 0.16106442577030813, 'surprise': 0.06862745098039216, 'positive': 0.2338935574229692, 'negative': 0.09663865546218488, 'sadness': 0.04201680672268908, 'disgust': 0.025210084033613446, 'joy': 0.09103641456582633, 'anticipation': 0.13585434173669467}","{'positive': 0.11795152843746194, 'negative': 0.10625989526245282, 'anticipation': 0.07788332724394104, 'joy': 0.04755815369626111, 'fear': 0.04031177688466692, 'trust': 0.0016441359152356838, 'sadness': 0.05943246863962977, 'disgust': 0.047253684082328586, 'surprise': 0.03964194373401535, 'anger': 0.03142126415783705}",0.056935817805383024
"{'fear': 0.14736842105263157, 'anger': 0.12631578947368421, 'trust': 0.07368421052631578, 'surprise': 0.042105263157894736, 'positive': 0.18947368421052632, 'negative': 0.11578947368421053, 'sadness': 0.06315789473684211, 'disgust': 0.021052631578947368, 'joy': 0.07368421052631578, 'anticipation': 0.14736842105263157}","{'fear': 0.06766917293233082, 'anger': 0.042606516290726815, 'trust': 0.16290726817042606, 'surprise': 0.06265664160401002, 'positive': 0.24310776942355888, 'negative': 0.06766917293233082, 'sadness': 0.05263157894736842, 'disgust': 0.02506265664160401, 'joy': 0.12781954887218044, 'anticipation': 0.14786967418546365}","{'positive': 0.05363408521303256, 'negative': 0.0481203007518797, 'anticipation': 0.0005012531328320857, 'joy': 0.05413533834586466, 'fear': 0.07969924812030074, 'trust': 0.08922305764411027, 'sadness': 0.01052631578947369, 'disgust': 0.004010025062656641, 'surprise': 0.020551378446115286, 'anger': 0.0837092731829574}",0.044411027568922304
"{'fear': 0.0915032679738562, 'anger': 0.06535947712418301, 'trust': 0.16339869281045752, 'surprise': 0.08496732026143791, 'positive': 0.22875816993464052, 'negative': 0.0457516339869281, 'sadness': 0.032679738562091505, 'disgust': 0.0196078431372549, 'joy': 0.13725490196078433, 'anticipation': 0.13071895424836602}","{'fear': 0.046889089269612265, 'anger': 0.03787195671776375, 'trust': 0.17222723174030657, 'surprise': 0.0703336339044184, 'positive': 0.2651036970243463, 'negative': 0.06492335437330929, 'sadness': 0.027051397655545536, 'disgust': 0.018935978358881875, 'joy': 0.12894499549143373, 'anticipation': 0.16771866546438233}","{'positive': 0.03634552708970576, 'negative': 0.019171720386381187, 'anticipation': 0.03699971121601631, 'joy': 0.008309906469350592, 'fear': 0.04461417870424394, 'trust': 0.008828538929849056, 'sadness': 0.005628340906545969, 'disgust': 0.0006718647783730269, 'surprise': 0.014633686357019518, 'anger': 0.02748752040641926}",0.02026909952439046
